fighter_name,url,http_ok,http_error,html_bytes,anti_bot_hit,table_found,event_headers,headers_skipped_unconfirmed,headers_skipped_future,headers_with_dates,main_rows_total,matched_rows,fights_yielded,name_match_example,last_header_date_example,missing_closing_both,missing_closing_one_side,open_missing_count,reason_if_empty
Ramon Taveras,https://www.bestfightodds.com/fighters/Ramon-Taveras-16460,yes,,17968,maybe,yes,5,0,0,5,5,0,0,ramon taveras -145 -120 ... -108 +10% ▲ ufc fight night,Sep 6th 2023,0,0,0,NAME_NEVER_FOUND
John Teixeira,https://www.bestfightodds.com/fighters/John-Teixeira-3403,yes,,30609,maybe,yes,14,0,0,14,14,0,0,john teixeira -220 -220 ... -220 0% aca 153,Mar 22nd 2019,0,0,0,NAME_NEVER_FOUND
David Terrell,https://www.bestfightodds.com/fighters/David-Terrell-8670,yes,,11631,maybe,yes,1,0,0,1,1,0,0,david terrell n/a golden boy mma: liddell vs. ortiz 3,Nov 24th 2018,0,0,0,NAME_NEVER_FOUND
Jason Tan,https://www.bestfightodds.com/fighters/Jason-Tan-25,yes,,12938,maybe,yes,2,0,0,2,2,0,0,jason tan +260 +230 ... +230 -9.1% ▼ ufc 84: ill will,Jun 16th 2007,0,0,0,NAME_NEVER_FOUND
Ramazan Temirov,https://www.bestfightodds.com/fighters/Ramazan-Temirov-18532,yes,,12263,maybe,yes,1,0,0,1,1,0,0,ramazan temirov -275 -350 ... -298 -4.2% ▼ ufc,Oct 12th 2024,0,0,0,NAME_NEVER_FOUND
Tallison Teixeira,https://www.bestfightodds.com/fighters/Tallison-Teixeira-18424,yes,,15438,maybe,yes,3,0,0,3,3,0,0,tallison teixeira -250 -275 ... -245 -0.9% ▼ ufc fight night,Sep 17th 2024,0,0,0,NAME_NEVER_FOUND
Motonobu Tezuka,https://www.bestfightodds.com/fighters/Motonobu-Tezuka-3703,yes,,15364,maybe,yes,3,0,0,3,3,0,0,motonobu tezuka -300 -138 ... -130 +23.6% ▲ rizin 39,Nov 10th 2012,0,0,0,NAME_NEVER_FOUND
Oleg Taktarov,https://www.bestfightodds.com/fighters/Oleg-Taktarov-548,yes,,12220,maybe,yes,1,0,0,1,1,0,0,oleg taktarov -250 -215 ... -215 +4.4% ▲ yamma pit fighting,Apr 11th 2008,0,0,0,NAME_NEVER_FOUND
Danielle Taylor,https://www.bestfightodds.com/fighters/Danielle-Taylor-6583,yes,,26640,maybe,yes,11,0,0,11,11,0,0,danielle taylor +300 +333 ... +425 +17.7% ▲ invicta fc 53,Dec 15th 2018,0,0,0,NAME_NEVER_FOUND
Issei Tamura,https://www.bestfightodds.com/fighters/Issei-Tamura-3145,yes,,15328,maybe,yes,3,0,0,3,3,0,0,issei tamura +285 +510 ... +540 +38.4% ▲ ufc 158: st-pierre vs. diaz,Feb 25th 2012,0,0,0,NAME_NEVER_FOUND
Jesse Taylor,https://www.bestfightodds.com/fighters/Jesse-Taylor-792,yes,,39507,maybe,yes,22,0,0,22,22,0,0,jesse taylor -150 -133 ... -115 +7.7% ▲ bfl 76,Oct 2nd 2008,0,0,0,NAME_NEVER_FOUND
Khalid Taha,https://www.bestfightodds.com/fighters/Khalid-Taha-7359,yes,,27839,maybe,yes,11,0,0,11,11,0,0,khalid taha -150 -200 ... -200 -11.1% ▼ oktagon,Jul 30th 2017,0,0,0,NAME_NEVER_FOUND
Michinori Tanaka,https://www.bestfightodds.com/fighters/Michinori-Tanaka-4881,yes,,21714,maybe,yes,7,0,0,7,7,0,0,michinori tanaka -195 -225 ... -200 -2.9% ▼ lfa 138,Jun 14th 2014,0,0,0,NAME_NEVER_FOUND
Payton Talbott,https://www.bestfightodds.com/fighters/Payton-Talbott-15422,yes,,21358,maybe,yes,7,0,0,7,7,0,0,payton talbott +125 +125 ... +146 +4.7% ▲ ufc,Mar 18th 2023,0,0,0,NAME_NEVER_FOUND
Alexia Thainara,https://www.bestfightodds.com/fighters/Alexia-Thainara-15137,yes,,15265,maybe,yes,3,0,0,3,3,0,0,alexia thainara -188 -250 ... -198 -5.8% ▼ ufc,Jan 28th 2023,0,0,0,NAME_NEVER_FOUND
Paul Taylor,https://www.bestfightodds.com/fighters/Paul-Taylor-134,yes,,22621,maybe,yes,8,0,0,8,8,0,0,paul taylor -175 -220 ... -220 -8% ▼ ufc 126: silva vs. belfort,Sep 8th 2007,0,0,0,NAME_NEVER_FOUND
Daniel Teymur,https://www.bestfightodds.com/fighters/Daniel-Teymur-7362,yes,,18816,maybe,yes,5,0,0,5,5,0,0,daniel teymur +125 +125 ... +145 +4.3% ▲ ufc 245: usman vs. covington,Jul 16th 2017,0,0,0,NAME_NEVER_FOUND
Junior Tafa,https://www.bestfightodds.com/fighters/Junior-Tafa-14832,yes,,22275,maybe,yes,8,0,0,8,8,0,0,junior tafa -163 -180 ... -163 -2.7% ▼ ufc fight night,Nov 26th 2022,0,0,0,NAME_NEVER_FOUND
Tatsuro Taira,https://www.bestfightodds.com/fighters/Tatsuro-Taira-13311,yes,,26918,maybe,yes,11,0,0,11,11,0,0,tatsuro taira -375 -360 ... -320 +1.9% ▲ ufc fight night: albazi vs taira odds,Jan 14th 2023,0,0,0,NAME_NEVER_FOUND
Ryan Thomas,https://www.bestfightodds.com/fighters/Ryan-Thomas-820,yes,,24234,maybe,yes,10,0,0,10,10,0,0,ryan thomas -305 -350 ... -350 -3.3% ▼ xfc 27: frozen fury,Dec 2nd 2011,0,0,0,NAME_NEVER_FOUND
David Teymur,https://www.bestfightodds.com/fighters/David-Teymur-6105,yes,,20269,maybe,yes,6,0,0,6,6,0,0,david teymur +105 +100 ... +100 -2.5% ▼ ufc on espn+ 2: assuncao vs. moraes 2,Feb 27th 2016,0,0,0,NAME_NEVER_FOUND
Colby Thicknesse,https://www.bestfightodds.com/fighters/Colby-Thicknesse-19115,yes,,12226,maybe,yes,1,0,0,1,1,0,0,colby thicknesse +300 +260 ... +280 -7.5% ▼ ufc,Feb 9th 2025,0,0,0,NAME_NEVER_FOUND
Oli Thompson,https://www.bestfightodds.com/fighters/Oli-Thompson-3086,yes,,25547,maybe,yes,11,0,0,11,11,0,0,oli thompson +275 +220 ... +220 -17.2% ▼ mma attack,Oct 31st 2015,0,0,0,NAME_NEVER_FOUND
Daiju Takase,https://www.bestfightodds.com/fighters/Daiju-Takase-672,yes,,12176,maybe,yes,1,0,0,1,1,0,0,daiju takase +255 +300 ... +300 +11.3% ▲ adrenaline mma 1,Jun 14th 2008,0,0,0,NAME_NEVER_FOUND
Chris Tickle,https://www.bestfightodds.com/fighters/Chris-Tickle-3277,yes,,15334,maybe,yes,3,0,0,3,3,0,0,chris tickle -600 -675 ... -675 -1.6% ▼ legacy fighting championship 13,Apr 13th 2012,0,0,0,NAME_NEVER_FOUND
James Te Huna,https://www.bestfightodds.com/fighters/James-Te-Huna-1657,yes,,26396,maybe,yes,10,0,0,10,10,0,0,james te huna -230 -255 ... -250 -2.8% ▼ ufc fight night 85: hunt vs. mir,Feb 21st 2010,0,0,0,NAME_NEVER_FOUND
Justin Tafa,https://www.bestfightodds.com/fighters/Justin-Tafa-9315,yes,,29695,maybe,yes,12,0,0,12,12,0,0,justin tafa +125 +120 ... +143 +2.6% ▲ ufc,Feb 8th 2020,0,0,0,NAME_NEVER_FOUND
Nolan Ticman,https://www.bestfightodds.com/fighters/Nolan-Ticman-5060,yes,,13905,maybe,yes,2,0,0,2,2,0,0,nolan ticman -210 -275 ... -270 -8% ▼ ufc fight night 66: edgar vs. faber,Aug 16th 2014,0,0,0,NAME_NEVER_FOUND
Mairbek Taisumov,https://www.bestfightodds.com/fighters/Mairbek-Taisumov-2642,yes,,27661,maybe,yes,11,0,0,11,11,0,0,mairbek taisumov -385 -278 ... -245 +9.2% ▲ ufc 242: khabib vs. poirier,Nov 20th 2011,0,0,0,NAME_NEVER_FOUND
Nordine Taleb,https://www.bestfightodds.com/fighters/Nordine-Taleb-3262,yes,,32306,maybe,yes,14,0,0,14,14,0,0,nordine taleb +155 -131 ... -125 -43.6% ▼ ufc 242: khabib vs. poirier,Apr 6th 2012,0,0,0,NAME_NEVER_FOUND
Simeon Thoresen,https://www.bestfightodds.com/fighters/Simeon-Thoresen-3088,yes,,17701,maybe,yes,5,0,0,5,5,0,0,simeon thoresen -305 -160 ... -150 +19.3% ▲ cage warriors 69: super saturday,May 21st 2016,0,0,0,NAME_NEVER_FOUND
Nick Thompson,https://www.bestfightodds.com/fighters/Nick-Thompson-545,yes,,21980,maybe,yes,8,0,0,8,8,0,0,nick thompson +335 +475 ... +475 +24.3% ▲ bellator fighting championship 40,Sep 23rd 2009,0,0,0,NAME_NEVER_FOUND
Brandon Thatch,https://www.bestfightodds.com/fighters/Brandon-Thatch-3969,yes,,21763,maybe,yes,7,0,0,7,7,0,0,brandon thatch -380 -155 ... -150 +23.6% ▲ ufc 207: nunes vs. rousey,Mar 22nd 2013,0,0,0,NAME_NEVER_FOUND
James Toney,https://www.bestfightodds.com/fighters/James-Toney-1842,yes,,12243,maybe,yes,1,0,0,1,1,0,0,james toney +355 +500 ... +500 +24.2% ▲ ufc 118: edgar vs. penn 2,Aug 28th 2010,0,0,0,NAME_NEVER_FOUND
Kazuki Tokudome,https://www.bestfightodds.com/fighters/Kazuki-Tokudome-3818,yes,,22313,maybe,yes,9,0,0,9,9,0,0,kazuki tokudome +130 +130 ... +130 rizin,May 10th 2019,0,0,0,NAME_NEVER_FOUND
Puja Tomar,https://www.bestfightodds.com/fighters/Puja-Tomar-7943,yes,,16354,maybe,yes,5,0,0,5,5,0,0,puja tomar +120 +140 ... +180 +17.3% ▲ ufc,Mar 9th 2018,0,0,0,NAME_NEVER_FOUND
Aleksandre Topuria,https://www.bestfightodds.com/fighters/Aleksandre-Topuria-19097,yes,,12265,maybe,yes,1,0,0,1,1,0,0,aleksandre topuria -450 -375 ... -330 +4.8% ▲ ufc,Feb 9th 2025,0,0,0,NAME_NEVER_FOUND
Din Thomas,https://www.bestfightodds.com/fighters/Din-Thomas-116,yes,,17769,maybe,yes,5,0,0,5,5,0,0,din thomas +200 +230 ... +230 +9.1% ▲ legacy fighting championship 19: campuzano vs. nascimento,Mar 21st 2009,0,0,0,NAME_NEVER_FOUND
Tyler Toner,https://www.bestfightodds.com/fighters/Tyler-Toner-1649,yes,,18536,maybe,yes,6,0,0,6,6,0,0,tyler toner +250 +350 ... +350 +22.2% ▲ rfa 11: manzanares vs. makovsky,Oct 19th 2012,0,0,0,NAME_NEVER_FOUND
Anthony Torres,https://www.bestfightodds.com/fighters/Anthony-Torres-217,yes,,13091,maybe,yes,2,0,0,2,2,0,0,anthony torres -110 -105 ... -105 +2.2% ▲ ufc 75: champion vs champion,Aug 19th 2016,0,0,0,NAME_NEVER_FOUND
Ronys Torres,https://www.bestfightodds.com/fighters/Ronys-Torres-3625,yes,,12229,maybe,yes,1,0,0,1,1,0,0,ronys torres -170 -260 ... -260 -14.7% ▼ world series of fighting 1,Nov 3rd 2012,0,0,0,NAME_NEVER_FOUND
Denis Tiuliulin,https://www.bestfightodds.com/fighters/Denis-Tiuliulin-13474,yes,,22671,maybe,yes,8,0,0,8,8,0,0,denis tiuliulin +220 +188 ... +205 -7.7% ▼ ufc,Mar 26th 2022,0,0,0,NAME_NEVER_FOUND
Tuco Tokkos,https://www.bestfightodds.com/fighters/Tuco-Tokkos-17649,yes,,15217,maybe,yes,3,0,0,3,3,0,0,tuco tokkos +120 +130 ... +150 +7.9% ▲ ufc fight night,May 18th 2024,0,0,0,NAME_NEVER_FOUND
Jose Torres,https://www.bestfightodds.com/fighters/Jose-Torres-5996,yes,,33110,maybe,yes,17,0,0,17,17,0,0,jose torres -120 -120 ... -120 rizin,Mar 4th 2016,0,0,0,NAME_NEVER_FOUND
Roberto Traven,https://www.bestfightodds.com/fighters/Roberto-Traven-1393,yes,,11622,maybe,yes,1,0,0,1,1,0,0,roberto traven n/a adrenaline mma 3: bragging rights,Jun 13th 2009,0,0,0,NAME_NEVER_FOUND
Thiago Tavares,https://www.bestfightodds.com/fighters/Thiago-Tavares-139,yes,,39381,maybe,yes,19,0,0,19,19,0,0,thiago tavares +450 +750 ... +950 +42.1% ▲ pfl 9: playoffs,Aug 2nd 2018,0,0,0,NAME_NEVER_FOUND
Antonio Trocoli,https://www.bestfightodds.com/fighters/Antonio-Trocoli-6081,yes,,20810,maybe,yes,7,0,0,7,7,0,0,antonio trocoli +150 +140 ... +150 -2% ▼ ufc fight night,Feb 5th 2016,0,0,0,NAME_NEVER_FOUND
Elias Theodorou,https://www.bestfightodds.com/fighters/Elias-Theodorou-3263,yes,,30239,maybe,yes,13,0,0,13,13,0,0,elias theodorou -120 -115 ... -110 +3.1% ▲ ufc on espn+ 9: iaquinta vs. cowboy,Apr 6th 2012,0,0,0,NAME_NEVER_FOUND
Evan Tanner,https://www.bestfightodds.com/fighters/Evan-Tanner-483,yes,,13801,maybe,yes,2,0,0,2,2,0,0,evan tanner -120 -160 ... -160 -12.8% ▼ ufc: the ultimate fighter 7 finale,Mar 1st 2008,0,0,0,NAME_NEVER_FOUND
Dequan Townsend,https://www.bestfightodds.com/fighters/Dequan-Townsend-4595,yes,,18109,maybe,yes,5,0,0,5,5,0,0,dequan townsend +225 +300 ... +345 +24.1% ▲ ufc on espn 16: holm vs. aldana,Dec 13th 2013,0,0,0,NAME_NEVER_FOUND
Dusko Todorovic,https://www.bestfightodds.com/fighters/Dusko-Todorovic-9397,yes,,21831,maybe,yes,7,0,1,7,6,0,0,dusko todorovic +225 +170 ... +185 -17.3% ▼ ufc,Aug 27th 2019,0,0,0,NAME_NEVER_FOUND
Paulo Thiago,https://www.bestfightodds.com/fighters/Paulo-Thiago-1023,yes,,32314,maybe,yes,14,0,0,14,14,0,0,paulo thiago +285 +305 ... +305 +4.9% ▲ ksw 40: dublin,Feb 21st 2009,0,0,0,NAME_NEVER_FOUND
Francisco Trevino,https://www.bestfightodds.com/fighters/Francisco-Trevino-5386,yes,,13857,maybe,yes,2,0,0,2,2,0,0,francisco trevino +170 +350 ... +375 +41.7% ▲ ufc 192: cormier vs. gustafsson,Jun 13th 2015,0,0,0,NAME_NEVER_FOUND
Salim Touahri,https://www.bestfightodds.com/fighters/Salim-Touahri-7652,yes,,15608,maybe,yes,3,0,0,3,3,0,0,salim touahri +150 -125 ... -120 -37.4% ▼ ufc on espn 5: covington vs. lawler,Oct 21st 2017,0,0,0,NAME_NEVER_FOUND
Tor Troeng,https://www.bestfightodds.com/fighters/Tor-Troeng-2132,yes,,18750,maybe,yes,6,0,0,6,6,0,0,tor troeng +100 +127 ... +130 +12.7% ▲ ufc fight night 53: nelson vs. story,Oct 29th 2010,0,0,0,NAME_NEVER_FOUND
Jumabieke Tuerxun,https://www.bestfightodds.com/fighters/Jumabieke-Tuerxun-4704,yes,,21557,maybe,yes,7,0,0,7,7,0,0,jumabieke tuerxun -105 -600 ... -600 -67.3% ▼ octagon 38,Mar 1st 2014,0,0,0,NAME_NEVER_FOUND
Rei Tsuruya,https://www.bestfightodds.com/fighters/Rei-Tsuruya-15872,yes,,17985,maybe,yes,5,0,0,5,5,0,0,rei tsuruya +132 +120 ... +132 -2.7% ▼ ufc,May 27th 2023,0,0,0,NAME_NEVER_FOUND
Manuel Torres,https://www.bestfightodds.com/fighters/Manuel-Torres-11468,yes,,23019,maybe,yes,8,0,0,8,8,0,0,manuel torres -110 -130 ... -122 -6.1% ▼ ufc fight night,Jun 11th 2021,0,0,0,NAME_NEVER_FOUND
Chris Tuchscherer,https://www.bestfightodds.com/fighters/Chris-Tuchscherer-1295,yes,,16836,maybe,yes,4,0,0,4,4,0,0,chris tuchscherer +215 -265 ... -265 -128.7% ▼ ufc 127: penn vs. fitch,Aug 29th 2009,0,0,0,NAME_NEVER_FOUND
Ilia Topuria,https://www.bestfightodds.com/fighters/Ilia-Topuria-8322,yes,,34744,maybe,yes,17,7,0,16,9,0,0,ilia topuria -295 -425 ... -400 -7.4% ▼ ufc,Jun 16th 2018,0,0,0,NAME_NEVER_FOUND
Darren Till,https://www.bestfightodds.com/fighters/Darren-Till-5649,yes,,29715,maybe,yes,12,0,0,12,12,0,0,darren till +115 +145 ... +180 +18.3% ▲ ufc 282,May 30th 2015,0,0,0,NAME_NEVER_FOUND
Nyamjargal Tumendemberel,https://www.bestfightodds.com/fighters/Nyamjargal-Tumendemberel-15865,yes,,16821,maybe,yes,4,0,0,4,4,0,0,nyamjargal tumendemberel -137 -110 ... -107 +10.2% ▲ ufc,May 27th 2023,0,0,0,NAME_NEVER_FOUND
Michael Trizano,https://www.bestfightodds.com/fighters/Michael-Trizano-7678,yes,,16263,maybe,yes,4,0,0,4,4,0,0,michael trizano +155 +140 ... +170 +0.8% ▲ ufc 281,Nov 3rd 2017,0,0,0,NAME_NEVER_FOUND
Marco Tulio,https://www.bestfightodds.com/fighters/Marco-Tulio-18271,yes,,13826,maybe,yes,2,0,0,2,2,0,0,marco tulio -333 -575 ... -500 -9.9% ▼ ufc,Aug 28th 2024,0,0,0,NAME_NEVER_FOUND
Anton Turkalj,https://www.bestfightodds.com/fighters/Anton-Turkalj-10870,yes,,19651,maybe,yes,6,0,0,6,6,0,0,anton turkalj +105 +104 ... +122 +2.8% ▲ ufc,Apr 1st 2021,0,0,0,NAME_NEVER_FOUND
Gavin Tucker,https://www.bestfightodds.com/fighters/Gavin-Tucker-6974,yes,,23074,maybe,yes,8,0,0,8,8,0,0,gavin tucker +100 +142 ... +150 +18.7% ▲ ufc,Mar 13th 2021,0,0,0,NAME_NEVER_FOUND
Miesha Tate,https://www.bestfightodds.com/fighters/Miesha-Tate-783,yes,,46332,maybe,yes,23,0,0,23,23,0,0,miesha tate -120 -160 ... -150 -11.2% ▼ ufc,Jun 27th 2008,0,0,0,NAME_NEVER_FOUND
Ricky Turcios,https://www.bestfightodds.com/fighters/Ricky-Turcios-4236,yes,,25687,maybe,yes,11,0,0,11,11,0,0,ricky turcios +240 +240 ... +260 +2.6% ▲ ufc 311,Jul 19th 2013,0,0,0,NAME_NEVER_FOUND
Arman Tsarukyan,https://www.bestfightodds.com/fighters/Arman-Tsarukyan-9034,yes,,32929,maybe,yes,15,2,0,15,13,0,0,arman tsarukyan +260 +275 ... +275 +4% ▲ ufc,May 14th 2022,0,0,0,NAME_NEVER_FOUND
Miguel Torres,https://www.bestfightodds.com/fighters/Miguel-Torres-219,yes,,33447,maybe,yes,16,0,0,16,16,0,0,miguel torres +180 +235 ... +245 +17.6% ▲ titan fc 31: green vs. torres,Sep 5th 2007,0,0,0,NAME_NEVER_FOUND
Glover Teixeira,https://www.bestfightodds.com/fighters/Glover-Teixeira-1477,yes,,49843,maybe,yes,26,0,0,26,26,0,0,glover teixeira +130 +100 ... +125 -6% ▼ ufc 283,Sep 12th 2009,0,0,0,NAME_NEVER_FOUND
Albert Tumenov,https://www.bestfightodds.com/fighters/Albert-Tumenov-4670,yes,,32544,maybe,yes,14,0,0,14,14,0,0,albert tumenov -400 -325 ... -325 +4.4% ▲ aca 154,Feb 15th 2014,0,0,0,NAME_NEVER_FOUND
Zubaira Tukhugov,https://www.bestfightodds.com/fighters/Zubaira-Tukhugov-5054,yes,,25069,maybe,yes,9,0,0,9,9,0,0,zubaira tukhugov -500 -704 ... -549 -3.8% ▼ ufc 284,Feb 22nd 2020,0,0,0,NAME_NEVER_FOUND
Abel Trujillo,https://www.bestfightodds.com/fighters/Abel-Trujillo-3472,yes,,28066,maybe,yes,11,0,0,11,11,0,0,abel trujillo -175 -145 ... -145 +7% ▲ ufc on fox 26: lawler vs. dos anjos,Dec 8th 2012,0,0,0,NAME_NEVER_FOUND
Brad Tavares,https://www.bestfightodds.com/fighters/Brad-Tavares-1959,yes,,54577,maybe,yes,28,0,0,28,28,0,0,brad tavares -310 -230 ... -195 +9.5% ▲ ufc fight night,Jun 19th 2010,0,0,0,NAME_NEVER_FOUND
Jon Tuck,https://www.bestfightodds.com/fighters/Jon-Tuck-3564,yes,,25746,maybe,yes,10,0,0,10,10,0,0,jon tuck +135 +200 ... +205 +22.4% ▲ ufc fight night 135: gaethje vs. vick,Dec 28th 2019,0,0,0,NAME_NEVER_FOUND
Frank Trigg,https://www.bestfightodds.com/fighters/Frank-Trigg-376,yes,,21193,maybe,yes,8,0,0,8,8,0,0,frank trigg +105 +153 ... +153 +19% ▲ ufc 109: relentless,May 21st 2011,0,0,0,NAME_NEVER_FOUND
Wellington Turman,https://www.bestfightodds.com/fighters/Wellington-Turman-9275,yes,,23664,maybe,yes,8,0,0,8,8,0,0,wellington turman -175 -225 ... -190 -5.3% ▼ ufc fight night,Jul 13th 2019,0,0,0,NAME_NEVER_FOUND
Josh Thomson,https://www.bestfightodds.com/fighters/Josh-Thomson-283,yes,,34651,maybe,yes,16,0,0,16,16,0,0,josh thomson -215 -220 ... -220 -0.7% ▼ bellator 172: thomson vs. pitbull,Sep 29th 2007,0,0,0,NAME_NEVER_FOUND
Stephen Thompson,https://www.bestfightodds.com/fighters/Stephen-Thompson-3092,yes,,48209,maybe,yes,24,0,0,24,24,0,0,stephen thompson +310 +295 ... +333 0% ufc fight night,Feb 4th 2012,0,0,0,NAME_NEVER_FOUND
Jalin Turner,https://www.bestfightodds.com/fighters/Jalin-Turner-6854,yes,,34310,maybe,yes,16,0,0,16,16,0,0,jalin turner -120 +107 ... +125 +15.1% ▲ ufc,Jan 21st 2017,0,0,0,NAME_NEVER_FOUND
Tai Tuivasa,https://www.bestfightodds.com/fighters/Tai-Tuivasa-7444,yes,,40236,maybe,yes,19,0,0,19,19,0,0,tai tuivasa +132 +175 ... +195 +19.2% ▲ ufc,Mar 20th 2021,0,0,0,NAME_NEVER_FOUND
Gleison Tibau,https://www.bestfightodds.com/fighters/Gleison-Tibau-11,yes,,61930,maybe,yes,33,0,0,33,33,0,0,gleison tibau -700 +325 ... +400 +75.8% ▲ pfl championships 2022,Sep 8th 2007,0,0,0,NAME_NEVER_FOUND
Marcin Tybura,https://www.bestfightodds.com/fighters/Marcin-Tybura-6200,yes,,50117,maybe,yes,25,0,0,25,25,0,0,marcin tybura -138 -122 ... -110 +6.6% ▲ ufc fight night,Feb 29th 2020,0,0,0,NAME_NEVER_FOUND
Francisco Trinaldo,https://www.bestfightodds.com/fighters/Francisco-Trinaldo-3486,yes,,50783,maybe,yes,25,0,0,25,25,0,0,francisco trinaldo -400 -350 ... -350 +2.8% ▲ gamebred,Oct 13th 2012,0,0,0,NAME_NEVER_FOUND
Alberto Uda,https://www.bestfightodds.com/fighters/Alberto-Uda-6540,yes,,12268,maybe,yes,1,0,0,1,1,0,0,alberto uda +150 +145 ... +146 -1.6% ▼ ufc 202: diaz vs. mcgregor 2,Aug 20th 2016,0,0,0,NAME_NEVER_FOUND
Darren Uyenoyama,https://www.bestfightodds.com/fighters/Darren-Uyenoyama-628,yes,,21596,maybe,yes,8,0,0,8,8,0,0,darren uyenoyama +160 +190 ... +210 +13.3% ▲ ufc on fox 9: johnson vs. benavidez,Mar 29th 2008,0,0,0,NAME_NEVER_FOUND
Gasan Umalatov,https://www.bestfightodds.com/fighters/Gasan-Umalatov-4646,yes,,21644,maybe,yes,7,0,0,7,7,0,0,gasan umalatov +230 +540 ... +550 +48.8% ▲ pfl 10: playoffs,Feb 1st 2014,0,0,0,NAME_NEVER_FOUND
Gilbert Urbina,https://www.bestfightodds.com/fighters/Gilbert-Urbina-8520,yes,,20268,maybe,yes,6,0,0,6,6,0,0,gilbert urbina +240 +240 ... +270 +5% ▲ ufc fight night: dolidze vs. hernandez odds,Sep 14th 2018,0,0,0,NAME_NEVER_FOUND
Hector Urbina,https://www.bestfightodds.com/fighters/Hector-Urbina-762,yes,,17482,maybe,yes,5,0,0,5,5,0,0,hector urbina +325 +440 ... +445 +21.7% ▲ ufc fight night 95: cyborg vs. lansberg,Jun 14th 2008,0,0,0,NAME_NEVER_FOUND
Yasuhiro Urushitani,https://www.bestfightodds.com/fighters/Yasuhiro-Urushitani-3075,yes,,16203,maybe,yes,4,0,0,4,4,0,0,yasuhiro urushitani -350 -260 ... -260 +7.1% ▲ one fc 9: rise to power,Mar 14th 2014,0,0,0,NAME_NEVER_FOUND
Tagir Ulanbekov,https://www.bestfightodds.com/fighters/Tagir-Ulanbekov-7598,yes,,25069,maybe,yes,10,0,0,10,10,0,0,tagir ulanbekov -280 -550 ... -395 -12.5% ▼ ufc fight night,Oct 8th 2017,0,0,0,NAME_NEVER_FOUND
Kamaru Usman,https://www.bestfightodds.com/fighters/Kamaru-Usman-4664,yes,,46249,maybe,yes,24,2,0,24,22,0,0,kamaru usman +175 +164 ... +185 +1.1% ▲ ufc fight night,Jan 31st 2014,0,0,0,NAME_NEVER_FOUND
Carlos Ulberg,https://www.bestfightodds.com/fighters/Carlos-Ulberg-10404,yes,,29238,maybe,yes,12,0,0,12,12,0,0,carlos ulberg -198 -375 ... -225 -15.4% ▼ ufc,Nov 4th 2020,0,0,0,NAME_NEVER_FOUND
Caol Uno,https://www.bestfightodds.com/fighters/Caol-Uno-245,yes,,23402,maybe,yes,9,0,0,9,9,0,0,caol uno -115 -120 ... -120 -2% ▼ dream 17: world bantamweight gp,Sep 16th 2007,0,0,0,NAME_NEVER_FOUND
Mohammed Usman,https://www.bestfightodds.com/fighters/Mohammed-Usman-8067,yes,,25880,maybe,yes,12,0,0,12,12,0,0,mohammed usman +110 +128 ... +150 +11.8% ▲ ufc fight night,Apr 14th 2018,0,0,0,NAME_NEVER_FOUND
Karlos Vemola,https://www.bestfightodds.com/fighters/Karlos-Vemola-1849,yes,,37038,maybe,yes,18,0,0,18,18,0,0,karlos vemola -150 -163 ... -163 -3.3% ▼ oktagon,Jul 3rd 2010,0,0,0,NAME_NEVER_FOUND
Joe Veres,https://www.bestfightodds.com/fighters/Joe-Veres-168,yes,,13738,maybe,yes,2,0,0,2,2,0,0,joe veres +160 +140 ... +140 -8.3% ▼ ufc fight night 12: swick vs burkman,Sep 19th 2007,0,0,0,NAME_NEVER_FOUND
Kevin Vallejos,https://www.bestfightodds.com/fighters/Kevin-Vallejos-16459,yes,,16955,maybe,yes,4,0,0,4,4,0,0,kevin vallejos -435 -455 ... -375 +0.9% ▲ ufc fight night: albazi vs taira odds,Sep 6th 2023,0,0,0,NAME_NEVER_FOUND
Guilherme Vasconcelos,https://www.bestfightodds.com/fighters/Guilherme-Vasconcelos-4909,yes,,15818,maybe,yes,5,0,0,5,5,0,0,guilherme vasconcelos -170 -175 ... -170 -0.6% ▼ ufc 175: weidman vs. machida,Jun 24th 2016,0,0,0,NAME_NEVER_FOUND
Richie Vaculik,https://www.bestfightodds.com/fighters/Richie-Vaculik-4556,yes,,17072,maybe,yes,4,0,0,4,4,0,0,richie vaculik +110 -140 ... -135 -21.8% ▼ ufc 193: rousey vs. holm,Dec 6th 2013,0,0,0,NAME_NEVER_FOUND
Carlos Vera,https://www.bestfightodds.com/fighters/Carlos-Vera-7002,yes,,20322,maybe,yes,7,0,0,7,7,0,0,carlos vera +380 +500 ... +600 +25.8% ▲ ufc,Feb 10th 2017,0,0,0,NAME_NEVER_FOUND
Joe Vedepo,https://www.bestfightodds.com/fighters/Joe-Vedepo-856,yes,,22682,maybe,yes,10,0,0,10,10,0,0,joe vedepo +500 +675 ... +725 +25% ▲ bellator 131: tito vs. bonnar,Sep 13th 2009,0,0,0,NAME_NEVER_FOUND
Victor Valimaki,https://www.bestfightodds.com/fighters/Victor-Valimaki-910,yes,,15593,maybe,yes,5,0,0,5,5,0,0,victor valimaki +190 +190 ... +190 mfc 41: all in,Oct 25th 2008,0,0,0,NAME_NEVER_FOUND
